AL042014,CRISTOBAL,39,20140901,1800,,EX,67.0N,15.4W,45,982,0,200,200,200,0,0,0,0,0,0,0,0,-999
AL042014,CRISTOBAL,39,20140902,0000,,EX,68.0N,15.0W,40,984,0,200,200,200,0,0,0,0,0,0,0,0,-999
AL042014,CRISTOBAL,39,20140902,0600,,EX,69.0N,15.0W,35,985,0,200,200,200,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140901,1200,,LO,19.2N,92.3W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140901,1800,,TD,20.0N,93.2W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140902,0000,,TS,21.3N,93.4W,35,1007,50,70,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140902,0600,,TS,22.3N,94.3W,40,1005,70,100,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140902,1200,,TS,22.8N,95.6W,45,1005,70,100,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140902,1800,,TS,22.2N,96.7W,40,1003,120,100,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140903,0000,,TS,22.0N,97.3W,40,1001,120,100,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140903,0100,P,TS,22.0N,97.4W,40,1000,120,100,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140903,0400,L,TS,22.0N,97.7W,40,1002,120,100,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140903,0600,,TS,21.9N,98.0W,35,1004,120,0,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140903,1200,,LO,21.8N,98.8W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140903,1800,,LO,21.7N,99.8W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,13,20140904,0000,,LO,21.6N,101.0W,15,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140910,1800,,LO,13.7N,33.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140911,0000,,LO,14.2N,34.4W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140911,0600,,LO,14.9N,35.5W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140911,1200,,TD,15.8N,36.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140911,1800,,TD,16.5N,37.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140912,0000,,TS,17.2N,39.2W,35,1006,40,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140912,0600,,TS,17.7N,40.8W,35,1005,60,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140912,1200,,TS,18.3N,42.3W,40,1000,60,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140912,1800,,TS,18.9N,43.6W,40,999,60,0,0,50,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140913,0000,,TS,19.6N,44.8W,40,998,60,0,0,50,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140913,0600,,TS,20.4N,45.7W,45,997,60,0,0,60,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140913,1200,,TS,21.4N,46.4W,45,996,60,0,0,60,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140913,1800,,TS,22.3N,47.0W,50,995,60,0,0,60,20,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140914,0000,,TS,23.0N,47.9W,55,994,90,90,30,80,30,0,0,30,0,0,0,0,-999
AL062014,EDOUARD,47,20140914,0600,,TS,23.7N,49.0W,60,991,120,120,60,100,40,30,0,40,0,0,0,0,-999
AL062014,EDOUARD,47,20140914,1200,,HU,24.4N,50.3W,70,985,120,120,60,100,40,40,30,40,15,15,0,15,-999
AL062014,EDOUARD,47,20140914,1800,,HU,25.1N,51.5W,75,980,120,120,60,100,50,40,30,40,15,15,0,15,-999
AL062014,EDOUARD,47,20140915,0000,,HU,25.8N,52.7W,80,975,120,120,60,100,50,40,30,40,20,15,0,15,-999
AL062014,EDOUARD,47,20140915,0600,,HU,26.5N,54.0W,85,970,150,100,80,150,60,50,40,50,30,20,10,20,-999
AL062014,EDOUARD,47,20140915,1200,,HU,27.0N,55.1W,90,966,150,100,80,150,60,60,50,60,30,20,10,20,-999
AL062014,EDOUARD,47,20140915,1800,,HU,27.7N,56.1W,95,962,150,130,130,150,70,60,60,70,40,30,20,30,-999
AL062014,EDOUARD,47,20140916,0000,,HU,28.5N,56.7W,95,960,150,130,130,150,80,60,60,80,40,30,30,40,-999
AL062014,EDOUARD,47,20140916,0600,,HU,29.5N,57.3W,100,956,150,130,130,150,80,70,60,80,40,40,30,40,-999
AL062014,EDOUARD,47,20140916,1200,,HU,30.6N,57.8W,105,955,150,130,130,150,80,80,70,80,40,50,40,40,-999
AL062014,EDOUARD,47,20140916,1800,,HU,31.7N,57.7W,95,958,160,150,130,120,90,90,80,60,40,60,50,30,-999
AL062014,EDOUARD,47,20140917,0000,,HU,32.9N,57.0W,85,959,150,160,130,130,90,100,80,60,40,70,60,20,-999
AL062014,EDOUARD,47,20140917,0600,,HU,34.3N,56.0W,85,958,150,180,140,90,90,110,90,40,40,70,60,0,-999
AL062014,EDOUARD,47,20140917,1200,,HU,35.7N,54.5W,80,957,150,180,140,90,90,120,90,40,40,70,60,0,-999
AL062014,EDOUARD,47,20140917,1800,,HU,37.2N,52.4W,80,955,150,200,150,90,80,120,100,50,40,70,50,0,-999
AL062014,EDOUARD,47,20140918,0000,,HU,38.3N,49.5W,75,958,150,200,150,90,80,120,100,50,40,70,50,0,-999
AL062014,EDOUARD,47,20140918,0600,,HU,39.3N,46.7W,70,964,130,200,180,90,80,120,100,50,30,70,50,0,-999
AL062014,EDOUARD,47,20140918,1200,,HU,39.9N,44.1W,70,969,110,200,180,80,80,120,90,50,20,70,70,0,-999
AL062014,EDOUARD,47,20140918,1800,,HU,39.9N,42.1W,65,973,110,200,180,80,70,120,90,50,20,70,70,0,-999
AL062014,EDOUARD,47,20140919,0000,,TS,39.9N,40.1W,60,980,110,200,180,80,60,110,90,40,0,0,0,0,-999
AL062014,EDOUARD,47,20140919,0600,,TS,39.9N,38.9W,55,988,90,160,150,70,50,100,80,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140919,1200,,TS,39.5N,38.1W,45,994,0,100,80,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140919,1800,,LO,39.5N,37.4W,40,1001,0,100,80,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140920,0000,,LO,39.4N,36.6W,35,1004,0,100,80,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140920,0600,,LO,39.3N,35.7W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140920,1200,,LO,39.1N,34.4W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140920,1800,,LO,38.8N,33.0W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140921,0000,,LO,38.1N,31.8W,25,1012,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140921,0600,,LO,37.1N,30.9W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140921,1200,,LO,36.1N,30.2W,25,1014,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140921,1800,,LO,35.1N,30.2W,25,1014,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140922,0000,,LO,34.2N,30.4W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062014,EDOUARD,47,20140922,0600,,LO,33.4N,30.7W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL072014,FAY,14,20141010,0000,,LO,22.0N,61.2W,35,1007,120,0,0,120,0,0,0,0,0,0,0,0,-999
AL072014,FAY,14,20141010,0600,,SS,22.7N,62.4W,35,1006,120,0,0,120,0,0,0,0,0,0,0,0,-999
AL072014,FAY,14,20141010,1200,,SS,23.5N,63.3W,35,1005,120,0,0,120,0,0,0,0,0,0,0,0,-999
AL072014,FAY,14,20141010,1800,,SS,24.3N,64.0W,40,1003,120,0,0,120,0,0,0,0,0,0,0,0,-999
AL072014,FAY,14,20141011,0000,,SS,25.1N,64.5W,50,999,120,40,40,120,0,0,0,50,0,0,0,0,-999
AL072014,FAY,14,20141011,0600,,TS,26.0N,65.0W,55,994,120,40,40,120,0,0,0,50,0,0,0,0,-999
AL072014,FAY,14,20141011,1200,,TS,27.2N,65.3W,60,990,120,80,80,120,50,50,20,50,0,0,0,0,-999
AL072014,FAY,14,20141011,1800,,TS,28.7N,65.4W,60,988,150,140,120,120,50,50,20,50,0,0,0,0,-999
AL072014,FAY,14,20141012,0000,,TS,30.2N,65.2W,60,987,150,140,120,120,50,50,60,50,0,0,0,0,-999
AL072014,FAY,14,20141012,0600,,HU,31.7N,64.9W,65,985,150,150,120,120,50,60,60,60,0,20,20,0,-999
AL072014,FAY,14,20141012,0810,L,HU,32.3N,64.7W,70,984,150,150,120,120,50,60,60,60,0,20,20,0,-999
AL072014,FAY,14,20141012,1200,,HU,33.1N,63.9W,70,983,150,150,120,120,50,60,60,60,0,20,20,0,-999
AL072014,FAY,14,20141012,1800,,TS,33.6N,61.9W,60,986,150,150,120,150,50,60,60,60,0,0,0,0,-999
AL072014,FAY,14,20141013,0000,,TS,33.9N,59.0W,50,990,150,150,120,150,50,60,60,60,0,0,0,0,-999
AL082014,GONZALO,39,20141011,1800,,LO,16.4N,54.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141012,0000,,TD,16.4N,55.9W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141012,0600,,TD,16.4N,56.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141012,1200,,TS,16.4N,57.9W,35,1006,50,40,0,50,0,0,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141012,1800,,TS,16.4N,58.8W,40,1004,50,40,0,50,0,0,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141013,0000,,TS,16.5N,59.7W,45,1001,50,40,0,50,0,0,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141013,0600,,TS,16.7N,60.6W,55,996,60,40,20,60,30,0,0,30,0,0,0,0,-999
AL082014,GONZALO,39,20141013,1200,,HU,17.0N,61.5W,65,992,80,50,30,80,30,20,20,30,15,0,0,15,-999
AL082014,GONZALO,39,20141013,1430,L,HU,17.1N,61.8W,65,990,80,50,30,80,30,20,20,30,15,0,0,15,-999
AL082014,GONZALO,39,20141013,1800,,HU,17.6N,62.4W,70,988,90,60,40,90,30,20,20,30,15,10,0,15,-999
AL082014,GONZALO,39,20141013,2245,L,HU,18.1N,63.0W,75,984,90,60,40,90,30,20,20,30,15,10,0,15,-999
AL082014,GONZALO,39,20141013,2315,L,HU,18.2N,63.1W,75,984,90,60,40,90,30,20,20,30,15,10,0,15,-999
AL082014,GONZALO,39,20141014,0000,,HU,18.3N,63.2W,80,983,90,60,50,90,30,30,20,30,20,10,10,20,-999
AL082014,GONZALO,39,20141014,0600,,HU,19.1N,64.0W,90,976,90,60,50,90,30,30,30,30,20,15,10,20,-999
AL082014,GONZALO,39,20141014,1200,,HU,19.9N,64.8W,95,973,90,60,50,90,30,30,30,30,20,15,10,20,-999
AL082014,GONZALO,39,20141014,1800,,HU,20.8N,65.5W,100,968,90,60,50,90,30,30,30,30,20,15,10,20,-999
AL082014,GONZALO,39,20141015,0000,,HU,21.7N,66.2W,115,956,100,60,70,100,30,30,30,40,20,15,15,20,-999
AL082014,GONZALO,39,20141015,0600,,HU,22.5N,67.0W,115,953,100,60,70,100,30,30,30,40,20,20,15,20,-999
AL082014,GONZALO,39,20141015,1200,,HU,23.1N,67.7W,115,949,110,80,80,110,50,40,30,40,30,25,15,20,-999
AL082014,GONZALO,39,20141015,1800,,HU,23.8N,68.3W,110,953,110,80,80,110,50,40,30,40,30,25,20,20,-999
AL082014,GONZALO,39,20141016,0000,,HU,24.4N,68.6W,110,953,110,90,90,110,60,50,40,50,35,30,25,25,-999
AL082014,GONZALO,39,20141016,0600,,HU,25.0N,68.7W,115,948,120,110,90,110,60,50,50,50,35,30,25,25,-999
AL082014,GONZALO,39,20141016,1200,,HU,25.6N,68.7W,125,940,130,130,90,110,70,70,50,50,40,40,25,35,-999
AL082014,GONZALO,39,20141016,1800,,HU,26.5N,68.3W,125,942,130,130,90,110,70,70,50,50,40,40,30,35,-999
AL082014,GONZALO,39,20141017,0000,,HU,27.4N,67.8W,120,942,140,150,110,110,80,80,60,60,50,50,35,35,-999
AL082014,GONZALO,39,20141017,0600,,HU,28.6N,67.2W,115,945,140,150,110,110,80,80,60,60,50,50,35,35,-999
AL082014,GONZALO,39,20141017,1200,,HU,29.8N,66.5W,110,947,140,150,110,110,80,80,60,60,50,50,50,40,-999
AL082014,GONZALO,39,20141017,1800,,HU,31.0N,65.7W,105,949,140,150,110,110,80,80,60,60,50,50,50,40,-999
