id,name,entries,date,time,record_identifier,status,lat,lon,vmax,pres,34ne,34se,34sw,34nw,50ne,50se,50sw,50nw,64ne,64se,64sw,64nw,rmax
AL021930,UNNAMED,81,19300911,0,,TS,29.9,-80.1,40,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300911,600,,TS,30.1,-79.8,45,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300911,1200,,TS,30.3,-79.5,45,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300911,1800,,TS,30.7,-79.1,50,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300912,0,,TS,31.3,-78.6,60,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300912,600,,HU,32.1,-78.0,70,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300912,1200,,HU,33.0,-77.2,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300912,1800,,HU,34.0,-76.3,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300913,0,,HU,35.1,-75.2,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300913,600,,HU,36.3,-73.8,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300913,1200,,HU,37.2,-72.0,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300913,1800,,HU,37.5,-70.0,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300914,0,,HU,37.5,-67.9,85,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300914,600,,HU,37.2,-65.7,85,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300914,1200,,HU,36.8,-63.5,85,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300914,1800,,HU,36.7,-61.2,85,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300915,0,,HU,36.9,-58.9,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300915,600,,HU,37.4,-56.5,80,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300915,1200,,HU,38.0,-54.0,75,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300915,1800,,HU,38.2,-51.8,70,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300916,0,,TS,37.9,-49.5,60,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300916,600,,TS,37.5,-47.3,50,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300916,1200,,TS,37.0,-45.1,45,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300916,1800,,TS,36.7,-42.9,40,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300917,0,,TS,36.5,-40.7,35,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300917,600,,TD,36.4,-38.4,30,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300917,1200,,TD,36.3,-36.0,30,,,,,,,,,,,,,,
AL021930,UNNAMED,81,19300917,1800,,TD,36.2,-33.5,30,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301018,1200,,TD,20.0,-95.5,30,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301018,1800,,TS,20.0,-95.2,35,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301019,0,,TS,20.0,-94.9,45,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301019,600,,TS,20.1,-94.7,60,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301019,1200,,TS,20.3,-94.5,60,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301019,1800,,TS,20.5,-94.3,60,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301020,0,,TS,20.8,-94.2,55,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301020,600,,TS,21.1,-94.1,50,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301020,1200,,TS,21.5,-94.0,45,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301020,1800,,TS,22.0,-94.0,40,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301021,0,,TS,22.6,-94.0,35,,,,,,,,,,,,,,
AL031930,UNNAMED,12,19301021,600,,TD,23.3,-94.0,30,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310624,1200,,TD,18.0,-87.0,30,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310624,1800,,TS,18.6,-86.9,35,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310625,0,,TS,19.2,-86.8,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310625,600,,TS,19.8,-86.9,45,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310625,1200,,TS,20.5,-87.0,45,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310625,1800,,TS,21.3,-87.8,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310626,0,,TS,22.2,-88.7,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310626,600,,TS,23.1,-89.8,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310626,1200,,TS,23.9,-91.0,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310626,1800,,TS,24.5,-92.3,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310627,0,,TS,25.0,-93.8,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310627,600,,TS,25.5,-95.0,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310627,1200,,TS,26.0,-96.0,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310627,1800,,TS,26.4,-96.8,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310627,2200,L,TS,26.6,-97.3,40,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310628,0,,TS,26.7,-97.6,35,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310628,600,,TD,26.9,-98.2,30,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310628,1200,,TD,27.0,-98.5,30,,,,,,,,,,,,,,
AL011931,UNNAMED,19,19310628,1800,,TD,27.0,-98.7,25,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310711,600,,TD,15.7,-82.3,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310711,1200,,TD,16.0,-83.0,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310711,1800,,TD,16.5,-84.0,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310712,0,,TD,17.0,-85.0,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310712,600,,TD,17.5,-86.0,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310712,1200,,TD,18.0,-87.0,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310712,1800,,TD,18.5,-88.0,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310713,0,,TD,19.0,-88.8,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310713,600,,TD,19.5,-89.5,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310713,1200,,TS,20.0,-90.0,35,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310713,1800,,TS,20.8,-90.3,40,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310714,0,,TS,22.0,-90.4,45,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310714,600,,TS,23.5,-90.5,50,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310714,1200,,TS,24.8,-90.6,55,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310714,1800,,TS,26.0,-90.7,60,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310715,0,,TS,27.2,-90.8,60,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310715,600,,TS,28.4,-90.9,55,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310715,1000,L,TS,29.2,-91.0,50,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310715,1200,,TS,29.6,-91.1,45,1000.0,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310715,1800,,TS,30.4,-91.3,40,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310716,0,,TS,31.0,-91.7,35,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310716,600,,TD,31.6,-92.3,30,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310716,1200,,TD,32.2,-93.0,25,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310716,1800,,TD,33.1,-93.8,25,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310717,0,,TD,34.2,-94.7,25,,,,,,,,,,,,,,
AL021931,UNNAMED,26,19310717,600,,TD,35.3,-95.7,20,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310810,1800,,TD,13.5,-61.0,30,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310811,0,,TD,14.5,-62.9,30,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310811,600,,TS,15.2,-64.6,35,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310811,1200,,TS,15.7,-66.0,40,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310811,1800,,TS,16.0,-67.2,40,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310812,0,,TS,16.0,-68.5,45,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310812,600,,TS,16.0,-69.8,45,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310812,1200,,TS,16.0,-71.0,45,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310812,1800,,TS,16.0,-72.1,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310813,0,,TS,16.0,-73.2,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310813,600,,TS,16.0,-74.3,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310813,1200,,TS,16.0,-75.5,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310813,1800,,TS,16.0,-76.8,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310814,0,,TS,16.1,-78.3,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310814,600,,TS,16.2,-79.8,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310814,1200,,TS,16.3,-81.3,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310814,1800,,TS,16.4,-82.8,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310815,0,,TS,16.6,-84.3,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310815,600,,TS,16.8,-85.8,45,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310815,1200,,TS,17.0,-87.0,45,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310815,1800,,TS,17.2,-88.0,45,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310816,0,,TS,17.4,-88.8,40,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310816,600,,TS,17.6,-89.4,35,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310816,1200,,TS,17.8,-90.0,35,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310816,1800,,TD,18.0,-90.6,30,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310817,0,,TD,18.3,-91.2,30,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310817,600,,TS,18.6,-91.9,35,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310817,1200,,TS,18.9,-92.6,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310817,1800,,TS,19.1,-93.3,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310818,0,,TS,19.3,-94.2,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310818,600,,TS,19.5,-95.2,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310818,1200,,TS,19.6,-96.3,50,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310818,1800,,TS,19.7,-97.2,35,,,,,,,,,,,,,,
AL031931,UNNAMED,34,19310819,0,,TD,19.8,-98.0,25,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310816,600,,TD,14.2,-59.3,25,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310816,1200,,TD,15.0,-60.5,25,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310816,1800,,TD,15.9,-61.6,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310817,0,,TD,16.8,-62.7,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310817,600,,TS,17.7,-63.8,35,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310817,1200,,TS,18.5,-65.0,35,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310817,1800,,TS,19.3,-66.2,35,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310818,0,,TS,20.1,-67.3,35,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310818,600,,TD,20.8,-68.4,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310818,1200,,TD,21.5,-69.5,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310818,1800,,TD,22.1,-70.4,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310819,0,,TD,22.6,-71.0,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310819,600,,TD,23.1,-71.4,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310819,1200,,TD,23.5,-71.5,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310819,1800,,TD,23.9,-71.5,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310820,0,,TD,24.3,-71.4,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310820,600,,TD,24.7,-71.2,30,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310820,1200,,TD,25.0,-70.8,25,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310820,1800,,TD,25.5,-70.3,25,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310821,0,,TD,26.3,-69.8,25,,,,,,,,,,,,,,
AL041931,UNNAMED,21,19310821,600,,TD,27.3,-69.3,25,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310901,0,,TD,18.6,-60.9,25,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310901,600,,TD,18.7,-61.7,25,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310901,1200,,TD,18.8,-62.5,25,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310901,1800,,TD,18.9,-63.2,25,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310902,0,,TD,19.0,-63.9,30,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310902,600,,TD,19.1,-64.6,30,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310902,1200,,TD,19.2,-65.4,30,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310902,1800,,TD,19.3,-66.4,30,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310903,0,,TS,19.4,-67.6,35,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310903,600,,TS,19.5,-68.5,35,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310903,1200,,TS,19.5,-69.4,40,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310903,1800,,TS,19.5,-70.8,35,,,,,,,,,,,,,,
AL051931,UNNAMED,13,19310904,0,,TD,19.5,-72.3,30,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310906,1800,,TD,12.4,-62.7,30,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310907,0,,TS,12.8,-64.5,35,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310907,600,,TS,13.2,-66.2,40,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310907,1200,,TS,13.5,-67.9,40,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310907,1800,,TS,13.8,-69.7,45,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310908,0,,TS,14.0,-71.5,50,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310908,600,,TS,14.2,-73.2,55,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310908,1200,,TS,14.5,-74.8,60,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310908,1800,,HU,14.8,-76.4,65,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310909,0,,HU,15.0,-77.9,65,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310909,600,,HU,15.2,-79.3,70,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310909,1200,,HU,15.5,-80.7,70,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310909,1800,,HU,15.8,-82.2,75,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310910,0,,HU,16.2,-83.7,85,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310910,600,,HU,16.6,-85.1,95,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310910,1200,,HU,17.0,-86.5,105,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310910,1800,,HU,17.4,-87.8,115,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310911,0,,HU,17.9,-89.1,80,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310911,600,,TS,18.5,-90.4,55,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310911,1200,,TS,19.1,-91.6,50,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310911,1800,,TS,19.8,-92.7,50,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310912,0,,TS,20.6,-93.8,50,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310912,600,,TS,21.4,-94.9,50,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310912,1200,,TS,22.2,-96.0,45,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310912,1800,,TS,22.7,-96.9,40,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310913,0,,TS,23.1,-97.7,35,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310913,600,,TD,23.4,-98.5,30,,,,,,,,,,,,,,
AL061931,UNNAMED,28,19310913,1200,,TD,23.7,-99.3,25,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310908,1800,,TS,15.2,-53.0,40,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310909,0,,TS,15.4,-54.6,45,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310909,600,,TS,15.7,-56.3,45,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310909,1200,,TS,16.1,-58.0,50,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310909,1800,,TS,16.7,-59.5,55,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310910,0,,TS,17.3,-60.9,55,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310910,600,,TS,17.9,-62.2,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310910,1200,,HU,18.3,-63.4,65,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310910,1800,,HU,18.4,-64.4,70,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310911,0,,HU,18.5,-65.4,75,987.0,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310911,600,,HU,18.5,-66.6,70,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310911,1200,,HU,18.5,-67.9,65,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310911,1800,,TS,18.4,-69.4,55,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310912,0,,TS,18.3,-70.9,45,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310912,600,,TS,18.2,-72.5,40,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310912,1200,,TS,18.1,-74.1,45,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310912,1800,,TS,18.1,-75.7,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310913,0,,TS,18.1,-77.3,55,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310913,600,,TS,18.1,-78.7,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310913,1200,,TS,18.2,-80.1,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310913,1800,,TS,18.2,-81.6,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310914,0,,TS,18.3,-83.2,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310914,600,,TS,18.3,-84.7,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310914,1200,,TS,18.4,-86.2,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310914,1800,,TS,18.5,-87.5,60,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310915,0,,TS,18.7,-88.8,50,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310915,600,,TS,19.0,-90.1,45,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310915,1200,,TS,19.3,-91.4,55,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310915,1800,,HU,19.4,-92.7,65,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310916,0,,HU,19.3,-94.0,75,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310916,600,,HU,19.1,-95.3,85,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310916,1200,,HU,18.8,-96.6,70,,,,,,,,,,,,,,
AL071931,UNNAMED,33,19310916,1800,,TS,18.5,-97.8,35,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310923,600,,TD,18.5,-51.7,25,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310923,1200,,TD,19.0,-52.0,30,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310923,1800,,TD,19.6,-52.3,30,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310924,0,,TS,20.2,-52.6,35,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310924,600,,TS,20.8,-52.8,35,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310924,1200,,TS,21.5,-53.0,40,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310924,1800,,TS,22.3,-53.2,40,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310925,0,,TS,23.2,-53.3,45,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310925,600,,TS,24.1,-53.4,45,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310925,1200,,TS,25.0,-53.5,50,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310925,1800,,TS,26.1,-53.5,50,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310926,0,,TS,27.3,-53.1,50,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310926,600,,TS,28.5,-52.7,50,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310926,1200,,TS,29.7,-52.3,50,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310926,1800,,TS,30.6,-52.2,50,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310927,0,,TS,31.3,-52.2,55,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310927,600,,TS,32.0,-52.2,55,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310927,1200,,TS,32.8,-52.2,60,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310927,1800,,TS,33.9,-52.2,60,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310928,0,,HU,35.3,-52.2,65,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310928,600,,HU,37.0,-52.0,65,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310928,1200,,TS,39.0,-51.2,60,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310928,1800,,EX,41.0,-50.1,55,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310929,0,,EX,42.8,-48.7,55,,,,,,,,,,,,,,
AL081931,UNNAMED,25,19310929,600,,EX,44.8,-46.3,50,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311013,1200,,TD,24.8,-75.6,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311013,1800,,TD,25.1,-76.2,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311014,0,,TD,25.4,-76.9,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311014,600,,TD,25.8,-77.6,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311014,1200,,TD,26.2,-78.1,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311014,1800,,TD,26.7,-78.1,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311015,0,,TD,27.3,-78.0,30,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311015,600,,TS,27.9,-77.8,35,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311015,1200,,TS,28.5,-77.4,35,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311015,1800,,TS,29.1,-76.1,40,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311016,0,,TS,30.0,-74.0,40,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311016,600,,TS,31.1,-71.8,40,,,,,,,,,,,,,,
AL091931,UNNAMED,13,19311016,1200,,EX,32.5,-69.2,35,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311018,1200,,TD,17.2,-85.5,30,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311018,1800,,TS,18.0,-84.7,35,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311019,0,,TS,18.8,-83.8,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311019,600,,TS,19.7,-82.8,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311019,1200,,TS,20.6,-81.6,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311019,1800,,TS,21.7,-80.2,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311020,0,,TS,23.0,-78.1,35,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311020,600,,TS,24.4,-75.6,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311020,1200,,TS,25.8,-73.1,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311020,1800,,TS,26.7,-70.6,40,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311021,0,,EX,27.2,-68.5,45,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311021,600,,EX,27.6,-66.8,45,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311021,1200,,EX,28.0,-64.8,50,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311021,1800,,EX,28.5,-62.3,55,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311022,0,,EX,29.3,-59.4,55,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311022,600,,EX,30.3,-56.3,55,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311022,1200,,EX,31.2,-53.4,55,,,,,,,,,,,,,,
AL101931,UNNAMED,18,19311022,1800,,EX,31.6,-50.9,55,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311101,1200,,TD,17.5,-83.5,30,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311101,1800,,TD,17.6,-83.8,30,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311102,0,,TS,17.7,-84.1,35,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311102,600,,TS,17.8,-84.3,40,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311102,1200,,TS,18.0,-84.5,45,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311102,1800,,TS,18.2,-84.5,50,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311103,0,,TS,18.3,-84.4,50,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311103,600,,TS,18.4,-84.2,50,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311103,1200,,TS,18.5,-84.0,50,,,,,,,,,,,,,,
AL111931,UNNAMED,18,19311103,1800,,TS,18.4,-84.1,50,,,,,,,,,,,,,,
