id,name,entries,date,time,record_identifier,status,lat,lon,vmax,pres,34ne,34se,34sw,34nw,50ne,50se,50sw,50nw,64ne,64se,64sw,64nw,rmax
AL082021,HENRI,42,20210820,0,,TS,29.7,-72.0,55,997,80,70,40,70,50,40,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210820,600,,TS,29.9,-72.9,55,995,80,70,40,70,50,40,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210820,1200,,TS,30.1,-73.6,55,995,90,100,50,70,50,50,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210820,1800,,TS,30.8,-73.8,60,994,90,100,50,70,50,50,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210821,0,,TS,31.6,-73.7,60,993,90,100,50,70,50,50,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210821,600,,TS,32.5,-73.4,60,993,90,100,50,70,50,50,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210821,1200,,HU,33.6,-72.7,65,991,100,130,100,50,60,80,0,0,0,40,0,0,30.0
AL082021,HENRI,42,20210821,1800,,HU,35.4,-71.8,65,990,100,130,100,50,60,80,0,0,0,40,0,0,30.0
AL082021,HENRI,42,20210822,0,,HU,37.6,-70.9,65,988,100,130,100,50,60,80,30,0,0,30,0,0,25.0
AL082021,HENRI,42,20210822,600,,HU,39.4,-71.0,65,986,80,110,80,50,50,70,0,0,0,30,0,0,25.0
AL082021,HENRI,42,20210822,1200,,TS,40.7,-71.3,55,986,80,90,60,50,40,50,0,0,0,0,0,0,25.0
AL082021,HENRI,42,20210822,1520,L,TS,41.2,-71.6,55,987,50,60,40,40,40,50,0,0,0,0,0,0,25.0
AL082021,HENRI,42,20210822,1615,L,TS,41.3,-71.8,55,988,50,60,40,40,40,50,0,0,0,0,0,0,25.0
AL082021,HENRI,42,20210822,1800,,TS,41.5,-72.0,40,991,30,40,30,20,0,0,0,0,0,0,0,0,25.0
AL082021,HENRI,42,20210823,0,,TD,41.8,-73.0,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210823,600,,TD,41.7,-74.4,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210823,1200,,TD,41.6,-74.2,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210823,1800,,LO,41.5,-73.8,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210824,0,,LO,41.4,-72.7,20,1006,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210824,600,,LO,41.9,-71.2,20,1006,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210824,1200,,LO,42.2,-69.6,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082021,HENRI,42,20210824,1800,,LO,42.3,-67.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL092021,IDA,40,20210828,1200,,HU,24.4,-85.7,70,986,110,80,60,100,50,40,20,30,25,20,0,0,20.0
AL092021,IDA,40,20210828,1800,,HU,25.6,-86.6,80,976,110,100,70,100,50,40,20,40,25,20,10,20,20.0
AL092021,IDA,40,20210829,0,,HU,26.7,-87.6,90,967,120,100,80,110,70,60,40,60,35,30,20,30,20.0
AL092021,IDA,40,20210829,600,,HU,27.6,-88.7,115,950,120,100,80,110,70,60,40,60,35,30,20,30,15.0
AL092021,IDA,40,20210829,1200,,HU,28.5,-89.6,130,929,130,110,80,110,70,60,40,60,45,35,20,30,10.0
AL092021,IDA,40,20210829,1655,L,HU,29.1,-90.2,130,931,130,110,80,110,70,60,40,60,45,35,20,30,10.0
AL092021,IDA,40,20210829,1800,,HU,29.2,-90.4,125,932,130,120,80,80,70,60,40,40,45,35,20,25,10.0
AL092021,IDA,40,20210830,0,,HU,29.9,-90.6,105,944,80,120,80,70,50,60,40,40,30,30,20,20,10.0
AL092021,IDA,40,20210830,600,,HU,30.6,-90.8,65,978,80,130,80,40,50,50,0,0,30,30,0,0,30.0
AL092021,IDA,40,20210830,1200,,TS,31.5,-90.9,40,992,50,160,60,30,0,0,0,0,0,0,0,0,40.0
AL092021,IDA,40,20210830,1800,,TS,32.2,-90.5,35,996,0,160,0,0,0,0,0,0,0,0,0,0,80.0
AL092021,IDA,40,20210831,0,,TD,33.0,-90.0,30,996,0,0,0,0,0,0,0,0,0,0,0,0,250.0
AL092021,IDA,40,20210831,600,,TD,33.8,-89.4,25,996,0,0,0,0,0,0,0,0,0,0,0,0,210.0
AL092021,IDA,40,20210831,1200,,TD,34.4,-88.4,25,996,0,0,0,0,0,0,0,0,0,0,0,0,250.0
AL092021,IDA,40,20210831,1800,,TD,35.1,-87.1,20,999,0,0,0,0,0,0,0,0,0,0,0,0,250.0
AL092021,IDA,40,20210901,0,,TD,35.8,-85.5,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,270.0
AL092021,IDA,40,20210901,600,,TD,36.7,-83.6,20,1000,0,0,0,0,0,0,0,0,0,0,0,0,270.0
AL092021,IDA,40,20210901,1200,,EX,37.7,-81.5,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,300.0
AL092021,IDA,40,20210901,1800,,EX,39.0,-78.5,30,999,0,0,0,0,0,0,0,0,0,0,0,0,210.0
AL092021,IDA,40,20210902,0,,EX,39.8,-75.6,35,997,0,150,0,0,0,0,0,0,0,0,0,0,150.0
AL092021,IDA,40,20210902,600,,EX,40.6,-72.8,40,997,0,150,150,0,0,0,0,0,0,0,0,0,150.0
AL092021,IDA,40,20210902,1200,,EX,41.4,-69.7,40,997,180,150,0,0,0,0,0,0,0,0,0,0,150.0
AL092021,IDA,40,20210902,1800,,EX,43.3,-67.2,40,996,0,150,0,0,0,0,0,0,0,0,0,0,150.0
AL092021,IDA,40,20210903,0,,EX,45.4,-64.7,40,995,150,150,0,0,0,0,0,0,0,0,0,0,150.0
AL092021,IDA,40,20210903,600,,EX,46.6,-63.6,45,992,150,150,60,150,0,0,0,0,0,0,0,0,120.0
AL092021,IDA,40,20210903,1200,,EX,47.5,-62.7,45,991,120,150,90,90,0,0,0,0,0,0,0,0,90.0
AL092021,IDA,40,20210904,1200,,EX,47.6,-63.9,35,996,120,0,0,120,0,0,0,0,0,0,0,0,90.0
AL092021,IDA,40,20210904,1800,,EX,46.6,-63.5,30,999,0,0,0,0,0,0,0,0,0,0,0,0,90.0
AL132021,MINDY,10,20210908,1800,,TS,28.4,-86.8,35,1006,0,30,0,0,0,0,0,0,0,0,0,0,30.0
AL132021,MINDY,10,20210909,0,,TS,29.5,-85.4,45,1001,0,40,0,0,0,0,0,0,0,0,0,0,30.0
AL132021,MINDY,10,20210909,115,L,TS,29.7,-85.1,50,1000,0,40,0,0,0,30,0,0,0,0,0,0,30.0
AL132021,MINDY,10,20210909,600,,TS,30.5,-83.9,35,1001,0,40,0,0,0,0,0,0,0,0,0,0,30.0
AL132021,MINDY,10,20210909,1200,,TD,31.2,-81.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL132021,MINDY,10,20210909,1800,,TD,31.7,-79.4,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL132021,MINDY,10,20210910,0,,LO,32.1,-76.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL132021,MINDY,10,20210910,600,,LO,32.6,-74.0,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL132021,MINDY,10,20210910,1200,,LO,33.2,-71.8,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL132021,MINDY,10,20210910,1800,,LO,33.7,-69.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL142021,NICHOLAS,21,20210913,600,,TS,24.8,-96.5,50,1001,100,80,0,0,30,0,0,0,0,0,0,0,30.0
AL142021,NICHOLAS,21,20210913,1200,,TS,25.9,-96.7,50,1000,100,80,0,30,30,0,0,0,0,0,0,0,30.0
AL142021,NICHOLAS,21,20210913,1800,,TS,27.0,-96.6,55,998,100,100,0,40,30,0,0,0,0,0,0,0,30.0
AL142021,NICHOLAS,21,20210914,0,,HU,28.0,-96.2,65,988,100,120,40,50,50,40,0,30,0,0,0,0,25.0
AL142021,NICHOLAS,21,20210914,530,L,HU,28.7,-95.7,65,991,100,120,40,50,50,40,0,30,25,25,0,20,20.0
AL142021,NICHOLAS,21,20210914,600,,HU,28.8,-95.7,65,991,110,140,40,50,60,40,0,20,25,25,0,0,20.0
AL142021,NICHOLAS,21,20210914,1200,,TS,29.3,-95.4,50,999,120,160,0,30,80,80,0,0,0,0,0,0,50.0
AL142021,NICHOLAS,21,20210914,1800,,TS,29.6,-94.9,35,1003,120,160,0,0,0,0,0,0,0,0,0,0,80.0
AL142021,NICHOLAS,21,20210915,0,,TD,29.9,-94.4,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,80.0
AL142021,NICHOLAS,21,20210915,600,,TD,30.2,-93.8,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210915,1200,,TD,30.3,-93.1,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210915,1800,,LO,30.2,-92.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210916,0,,LO,29.9,-91.8,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210916,600,,LO,29.3,-91.6,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210916,1200,,LO,29.7,-91.7,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210916,1800,,LO,29.9,-92.2,20,1009,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210917,0,,LO,30.3,-92.6,15,1009,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL142021,NICHOLAS,21,20210917,600,,LO,30.8,-93.0,15,1010,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL152021,ODETTE,43,20210916,600,,LO,30.4,-74.3,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,120.0
AL152021,ODETTE,43,20210916,1200,,LO,31.4,-74.8,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,120.0
AL152021,ODETTE,43,20210916,1800,,LO,32.3,-75.2,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,120.0
AL152021,ODETTE,43,20210917,0,,LO,33.3,-75.3,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,120.0
AL152021,ODETTE,43,20210917,600,,LO,34.1,-74.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,120.0
AL152021,ODETTE,43,20210917,1200,,LO,35.0,-73.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL152021,ODETTE,43,20210917,1800,,TS,35.9,-72.7,35,1010,140,120,0,60,0,0,0,0,0,0,0,0,80.0
AL152021,ODETTE,43,20210918,0,,TS,36.8,-71.4,40,1008,150,120,0,60,0,0,0,0,0,0,0,0,90.0
AL152021,ODETTE,43,20210918,600,,TS,37.6,-70.1,40,1005,170,150,0,60,0,0,0,0,0,0,0,0,90.0
AL152021,ODETTE,43,20210918,1200,,EX,38.3,-68.3,40,1002,180,180,0,60,0,0,0,0,0,0,0,0,90.0
AL152021,ODETTE,43,20210918,1800,,EX,38.7,-66.2,40,1001,180,180,0,90,0,0,0,0,0,0,0,0,120.0
AL212021,WANDA,54,20211025,1800,,EX,32.5,-76.3,35,1006,0,60,0,0,0,0,0,0,0,0,0,0,40.0
AL212021,WANDA,54,20211026,0,,EX,34.2,-74.1,45,1002,180,90,0,0,0,0,0,0,0,0,0,0,60.0
AL212021,WANDA,54,20211026,600,,EX,35.9,-71.3,45,996,240,240,0,0,0,0,0,0,0,0,0,0,60.0
AL212021,WANDA,54,20211026,1200,,EX,37.7,-69.1,50,992,270,240,0,60,60,60,0,0,0,0,0,0,60.0
AL212021,WANDA,54,20211026,1800,,EX,39.5,-68.2,55,984,300,210,30,90,150,0,0,50,0,0,0,0,70.0
AL212021,WANDA,54,20211027,0,,EX,40.8,-67.6,60,979,300,120,60,210,150,0,0,100,0,0,0,0,80.0
AL212021,WANDA,54,20211027,600,,EX,41.4,-69.4,60,973,420,180,90,210,150,0,0,110,0,0,0,0,90.0
AL212021,WANDA,54,20211027,1200,,EX,39.9,-70.1,55,976,480,240,180,240,120,0,0,120,0,0,0,0,100.0
AL212021,WANDA,54,20211027,1800,,EX,38.7,-68.5,50,980,540,300,180,300,0,0,0,120,0,0,0,0,100.0
AL212021,WANDA,54,20211028,0,,EX,39.0,-65.9,45,981,540,210,240,360,0,0,0,0,0,0,0,0,200.0
AL012022,ALEX,17,20220604,0,,DB,23.9,-85.1,35,1003,0,210,0,0,0,0,0,0,0,0,0,0,180.0
AL012022,ALEX,17,20220604,600,,DB,25.0,-83.7,35,1003,0,210,0,0,0,0,0,0,0,0,0,0,180.0
AL012022,ALEX,17,20220604,1200,,DB,26.2,-82.0,35,1002,0,210,0,0,0,0,0,0,0,0,0,0,150.0
AL012022,ALEX,17,20220604,1800,,DB,27.2,-80.4,40,1001,90,210,0,0,0,0,0,0,0,0,0,0,120.0
AL012022,ALEX,17,20220605,0,,TS,28.0,-78.8,40,999,150,180,0,0,0,0,0,0,0,0,0,0,90.0
AL012022,ALEX,17,20220605,600,,TS,28.8,-77.2,45,995,150,180,0,30,0,0,0,0,0,0,0,0,80.0
AL012022,ALEX,17,20220605,1200,,TS,29.9,-75.0,50,993,150,180,0,40,0,90,0,0,0,0,0,0,80.0
AL012022,ALEX,17,20220605,1800,,TS,31.0,-72.5,60,985,160,180,60,80,0,90,30,40,0,0,0,0,60.0
AL012022,ALEX,17,20220606,0,,TS,32.1,-70.2,60,984,180,180,90,90,0,90,40,40,0,0,0,0,50.0
AL032022,COLIN,6,20220701,1800,,TD,31.8,-80.5,30,1014,0,0,0,0,0,0,0,0,0,0,0,0,50.0
AL032022,COLIN,6,20220701,2330,L,TS,32.4,-80.5,35,1011,40,60,0,0,0,0,0,0,0,0,0,0,50.0
AL032022,COLIN,6,20220702,0,,TS,32.5,-80.4,35,1011,40,60,0,0,0,0,0,0,0,0,0,0,50.0
AL032022,COLIN,6,20220702,600,,TS,33.0,-79.9,35,1011,40,60,0,0,0,0,0,0,0,0,0,0,50.0
AL032022,COLIN,6,20220702,1200,,TS,33.4,-79.4,35,1011,50,70,0,0,0,0,0,0,0,0,0,0,50.0
AL032022,COLIN,6,20220702,1800,,TD,33.8,-78.9,30,1015,0,0,0,0,0,0,0,0,0,0,0,0,50.0
AL072022,FIONA,61,20220921,0,,HU,22.9,-71.8,110,951,140,130,80,120,70,60,40,60,40,30,20,30,15.0
AL072022,FIONA,61,20220921,600,,HU,23.5,-71.8,120,939,140,130,80,120,70,60,40,60,40,30,20,30,15.0
AL072022,FIONA,61,20220921,1200,,HU,24.2,-71.7,115,937,140,170,80,120,70,90,40,60,40,40,20,30,15.0
AL072022,FIONA,61,20220921,1800,,HU,25.1,-71.6,115,937,140,170,80,120,70,90,40,60,40,40,20,30,15.0
AL072022,FIONA,61,20220922,0,,HU,26.0,-71.4,115,934,150,180,110,130,100,100,80,90,55,60,45,45,15.0
AL072022,FIONA,61,20220922,600,,HU,26.9,-71.1,115,934,150,180,130,150,100,100,80,100,55,60,45,45,15.0
AL072022,FIONA,61,20220922,1200,,HU,28.0,-70.6,115,936,150,180,130,150,100,100,80,100,55,60,45,45,20.0
AL072022,FIONA,61,20220922,1800,,HU,29.5,-70.0,115,936,180,240,130,150,110,110,80,100,60,60,45,50,20.0
AL072022,FIONA,61,20220923,0,,HU,30.9,-69.0,115,931,220,240,150,160,120,120,100,100,80,100,60,50,20.0
AL092022,IAN,40,20220927,1800,,HU,23.5,-83.3,105,951,120,120,100,120,60,60,50,60,35,35,20,20,15.0
AL092022,IAN,40,20220928,0,,HU,24.4,-83.0,105,947,120,120,100,120,60,60,50,60,35,35,20,20,20.0
AL092022,IAN,40,20220928,200,L,HU,24.6,-82.9,110,952,120,120,100,120,60,60,50,60,35,35,20,20,20.0
AL092022,IAN,40,20220928,600,,HU,25.2,-82.9,120,945,120,130,100,150,70,60,60,70,35,35,30,35,20.0
AL092022,IAN,40,20220928,1200,,HU,26.0,-82.7,140,937,120,140,100,150,70,60,70,80,40,40,30,40,20.0
AL092022,IAN,40,20220928,1800,,HU,26.6,-82.4,135,938,130,150,100,150,50,60,70,80,30,40,30,45,20.0
AL092022,IAN,40,20220928,1905,L,HU,26.7,-82.2,130,941,130,150,100,150,50,60,70,80,30,40,30,45,20.0
AL092022,IAN,40,20220928,2035,L,HU,26.8,-82.0,125,945,130,150,100,150,50,60,70,80,30,40,30,45,20.0
AL092022,IAN,40,20220929,0,,HU,27.2,-81.7,100,960,180,120,120,220,50,60,50,70,30,40,30,45,20.0
AL092022,IAN,40,20220929,600,,HU,27.7,-81.1,65,985,360,120,150,200,60,50,40,70,30,0,0,30,20.0
AL092022,IAN,40,20220929,1200,,TS,28.4,-80.6,60,987,360,120,150,200,60,50,40,70,0,0,0,0,40.0
AL092022,IAN,40,20220929,1800,,HU,28.9,-80.1,65,986,360,140,150,200,60,0,50,100,0,0,0,40,40.0
AL092022,IAN,40,20220930,0,,HU,29.6,-79.4,70,986,420,150,120,220,60,80,80,120,0,0,40,60,40.0
AL092022,IAN,40,20220930,600,,HU,30.3,-79.1,75,984,420,130,100,160,80,60,80,120,0,0,40,60,40.0
AL092022,IAN,40,20220930,1200,,HU,31.5,-79.0,75,980,240,130,120,140,80,60,80,80,40,0,40,60,40.0
AL092022,IAN,40,20220930,1800,,HU,33.3,-79.2,70,978,190,130,100,60,80,60,80,40,0,30,40,0,40.0
AL092022,IAN,40,20220930,1805,L,HU,33.3,-79.2,70,978,190,130,100,60,80,60,80,40,0,30,40,0,40.0
AL092022,IAN,40,20221001,0,,EX,34.4,-79.3,50,990,160,170,0,0,0,90,0,0,0,0,0,0,80.0
AL092022,IAN,40,20221001,600,,EX,35.3,-79.7,30,999,0,0,0,0,0,0,0,0,0,0,0,0,180.0
AL172022,NICOLE,26,20221108,0,,SS,26.8,-70.7,40,998,270,270,0,180,0,0,0,0,0,0,0,0,200.0
AL172022,NICOLE,26,20221108,600,,SS,27.5,-71.2,40,996,240,240,0,330,0,0,0,0,0,0,0,0,200.0
AL172022,NICOLE,26,20221108,1200,,SS,27.7,-72.1,45,993,240,240,0,330,0,0,0,0,0,0,0,0,80.0
AL172022,NICOLE,26,20221108,1800,,TS,27.6,-73.3,50,991,240,240,0,330,0,0,0,60,0,0,0,0,60.0
AL172022,NICOLE,26,20221109,0,,TS,27.2,-74.3,60,984,300,240,30,330,0,0,0,60,0,0,0,0,60.0
AL172022,NICOLE,26,20221109,600,,TS,26.8,-75.3,60,986,360,120,60,400,0,0,0,60,0,0,0,0,60.0
AL172022,NICOLE,26,20221109,1200,,TS,26.5,-76.2,55,985,360,120,60,400,20,0,20,50,0,0,0,0,20.0
AL172022,NICOLE,26,20221109,1700,L,TS,26.5,-77.1,60,985,360,120,60,400,20,0,20,50,0,0,0,0,20.0
AL172022,NICOLE,26,20221109,1800,,TS,26.5,-77.3,60,985,420,80,60,390,20,0,20,50,0,0,0,0,20.0
AL172022,NICOLE,26,20221109,2300,L,HU,26.6,-78.2,65,980,420,80,60,390,30,30,20,50,20,20,0,0,20.0
AL172022,NICOLE,26,20221110,0,,HU,26.7,-78.4,65,980,420,80,60,390,30,30,20,50,20,20,0,0,20.0
AL172022,NICOLE,26,20221110,600,,HU,27.3,-79.8,65,980,390,90,180,300,80,30,20,80,20,20,0,0,20.0
AL172022,NICOLE,26,20221110,745,L,HU,27.6,-80.3,65,980,390,90,180,300,80,30,20,80,20,20,0,0,20.0
AL172022,NICOLE,26,20221110,1200,,TS,28.0,-81.6,55,984,330,90,150,200,120,0,0,0,0,0,0,0,110.0
AL172022,NICOLE,26,20221110,1800,,TS,29.0,-82.8,40,989,200,60,100,130,0,0,0,0,0,0,0,0,70.0
AL172022,NICOLE,26,20221110,1900,L,TS,29.2,-83.0,40,989,200,60,100,130,0,0,0,0,0,0,0,0,70.0
AL172022,NICOLE,26,20221111,0,L,TS,30.1,-84.0,35,992,200,60,100,100,0,0,0,0,0,0,0,0,70.0
AL172022,NICOLE,26,20221111,600,,TD,31.2,-84.6,30,996,0,0,0,0,0,0,0,0,0,0,0,0,90.0
AL172022,NICOLE,26,20221111,1200,,TD,33.2,-84.6,25,999,0,0,0,0,0,0,0,0,0,0,0,0,250.0
AL172022,NICOLE,26,20221111,1800,,LO,35.4,-83.8,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,400.0
AL012023,UNNAMED,15,20230115,0,,EX,36.4,-71.3,45,989,0,0,180,180,0,0,0,0,0,0,0,0,80.0
AL012023,UNNAMED,15,20230115,600,,EX,36.8,-70.6,45,986,30,0,200,200,0,0,0,0,0,0,0,0,70.0
AL012023,UNNAMED,15,20230115,1200,,EX,37.2,-69.7,45,986,30,40,200,200,0,0,0,0,0,0,0,0,60.0
AL012023,UNNAMED,15,20230115,1800,,EX,37.4,-68.8,45,983,30,40,200,200,0,0,0,0,0,0,0,0,50.0
AL012023,UNNAMED,15,20230116,0,,EX,37.5,-68.3,45,983,60,80,200,200,0,0,0,0,0,0,0,0,50.0
AL012023,UNNAMED,15,20230116,600,,EX,37.3,-67.6,50,982,80,100,200,200,0,0,40,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230531,1800,,LO,26.4,-85.9,20,1009,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL022023,ARLENE,15,20230601,0,,LO,26.7,-85.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,100.0
AL022023,ARLENE,15,20230601,600,,LO,27.2,-85.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,90.0
AL022023,ARLENE,15,20230601,1200,,TD,27.7,-86.2,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,70.0
AL022023,ARLENE,15,20230601,1800,,TD,28.0,-86.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,50.0
AL022023,ARLENE,15,20230602,0,,TD,27.7,-86.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230602,600,,TS,27.3,-86.4,35,1004,60,0,0,60,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230602,1200,,TS,27.0,-86.3,35,1002,60,0,0,60,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230602,1800,,TS,26.7,-86.0,35,1000,60,0,0,60,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230603,0,,TS,25.9,-85.7,35,998,0,0,0,60,0,0,0,0,0,0,0,0,50.0
AL022023,ARLENE,15,20230603,600,,TD,25.0,-85.6,30,999,0,0,0,0,0,0,0,0,0,0,0,0,50.0
AL022023,ARLENE,15,20230603,1200,,LO,24.4,-85.3,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230603,1800,,LO,23.9,-85.0,25,1001,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230604,0,,LO,23.5,-84.1,25,1002,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL022023,ARLENE,15,20230604,600,,LO,23.3,-83.0,25,1002,0,0,0,0,0,0,0,0,0,0,0,0,30.0
AL082023,FRANKLIN,86,20230828,600,,HU,26.7,-70.6,100,951,130,110,100,80,50,40,30,40,25,20,10,20,10.0
AL082023,FRANKLIN,86,20230828,1200,,HU,27.5,-70.9,125,937,130,110,110,80,60,40,40,40,30,20,20,20,10.0
AL082023,FRANKLIN,86,20230828,1800,,HU,28.2,-71.1,125,931,130,120,110,80,60,40,40,40,30,25,20,20,10.0
AL082023,FRANKLIN,86,20230829,0,,HU,28.9,-71.1,130,926,130,120,80,90,70,40,40,40,30,25,20,20,5.0
AL082023,FRANKLIN,86,20230829,600,,HU,29.7,-71.0,120,935,130,120,80,90,70,40,40,40,30,25,20,20,5.0
AL082023,FRANKLIN,86,20230829,1200,,HU,30.3,-70.7,115,941,130,120,80,90,70,40,40,40,30,25,20,20,20.0
AL082023,FRANKLIN,86,20230829,1800,,HU,31.1,-70.2,110,947,130,120,80,90,70,40,40,40,30,25,20,20,20.0
AL082023,FRANKLIN,86,20230830,0,,HU,31.8,-69.5,100,953,130,120,80,90,70,40,40,40,30,25,20,20,25.0
AL082023,FRANKLIN,86,20230830,600,,HU,32.6,-68.7,95,956,130,140,120,80,70,80,70,50,35,40,25,20,30.0
AL092023,HAROLD,10,20230821,1200,,DB,24.7,-89.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,90.0
AL092023,HAROLD,10,20230821,1800,,TD,25.0,-90.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,90.0
AL092023,HAROLD,10,20230822,0,,TD,25.4,-92.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,70.0
AL092023,HAROLD,10,20230822,600,,TS,25.8,-94.3,40,1003,100,30,0,60,0,0,0,0,0,0,0,0,50.0
AL092023,HAROLD,10,20230822,1200,,TS,26.8,-96.4,50,996,100,30,0,60,30,0,0,0,0,0,0,0,30.0
AL092023,HAROLD,10,20230822,1500,L,TS,27.1,-97.4,50,995,100,30,0,60,30,0,0,0,0,0,0,0,30.0
AL092023,HAROLD,10,20230822,1800,,TS,27.3,-98.3,40,997,100,0,0,0,0,0,0,0,0,0,0,0,30.0
AL092023,HAROLD,10,20230823,0,,TD,27.7,-100.1,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,40.0
AL092023,HAROLD,10,20230823,600,,TD,28.5,-101.7,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,50.0
AL092023,HAROLD,10,20230823,1200,,LO,29.7,-103.3,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,50.0
AL102023,IDALIA,54,20230829,1200,,HU,23.8,-84.8,70,978,120,140,50,60,50,40,20,30,20,15,0,10,15.0
AL102023,IDALIA,54,20230829,1800,,HU,25.3,-84.8,80,973,120,140,50,60,50,40,20,30,20,15,10,10,15.0
AL102023,IDALIA,54,20230830,0,,HU,26.9,-84.7,90,965,120,140,50,60,50,40,20,30,20,15,10,10,10.0
AL102023,IDALIA,54,20230830,600,,HU,28.3,-84.5,105,945,120,150,60,60,60,50,30,40,20,20,15,10,10.0
AL102023,IDALIA,54,20230830,900,I,HU,29.1,-84.1,115,942,130,150,70,60,60,50,30,40,20,20,15,10,10.0
AL102023,IDALIA,54,20230830,1145,L,HU,29.9,-83.6,100,950,130,180,50,60,60,50,30,40,20,20,15,10,10.0
AL102023,IDALIA,54,20230830,1200,,HU,30.0,-83.5,100,954,140,180,50,60,50,50,30,40,20,20,15,10,10.0
AL102023,IDALIA,54,20230830,1800,,TS,31.5,-82.5,60,981,140,180,60,50,40,40,30,30,0,0,0,0,20.0
AL102023,IDALIA,54,20230831,0,,TS,32.7,-80.9,50,985,140,180,50,50,40,40,0,0,0,0,0,0,40.0
AL102023,IDALIA,54,20230831,600,,TS,33.5,-78.9,50,990,160,180,70,40,0,50,0,0,0,0,0,0,40.0
AL102023,IDALIA,54,20230831,1200,,EX,33.7,-77.0,55,990,180,180,160,100,0,0,40,40,0,0,0,0,40.0
AL102023,IDALIA,54,20230831,1800,,EX,33.6,-74.6,55,993,200,180,160,180,0,0,60,80,0,0,0,0,40.0
AL102023,IDALIA,54,20230901,0,,EX,33.4,-72.3,55,996,200,160,180,200,0,0,60,100,0,0,0,0,60.0
